# Polish name -> USDA FoodData Central fdcId mapping.
#
# Hand-curated, script-assisted. This file decides BOTH which USDA entries end up in the
# bundled nutrition subset AND what they are called in the Polish UI. `scripts/build-nutrition.mjs`
# joins it against the FDC Foundation + SR Legacy downloads and writes src/lib/nutrition/ingredients.json.
#
# Tab-separated, four columns; `#` starts a comment, blank lines are ignored.
#
#   fdcId  name (Polish)  aliases (| separated, may be empty)  state (raw|cooked, default raw)
#
# `state` follows the USDA entry, not the shopping basket: "cooked" means the per-100 g values
# describe the food after cooking. 300 g of raw rice is not 300 g of cooked rice, so both exist
# as separate rows wherever the difference matters.
#
# Keep rows sorted inside their section and never reuse an fdcId: it is the ingredient's identity
# (`usda:<fdcId>`) and planned meals reference it forever.

## Nabial i jaja / Dairy and eggs

175176	Tilapia	tilapia	raw
175177	Tilapia pieczona	tilapia pieczona	cooked
173717	Pstrąg tęczowy hodowlany	pstrag|pstrag teczowy	raw
173718	Pstrąg tęczowy pieczony	pstrag pieczony	cooked
175154	Pstrąg tęczowy dziki	pstrag dziki	raw
171952	Karp	karp	raw
174185	Karp pieczony	karp pieczony	cooked
173680	Szczupak	szczupak	raw
175127	Szczupak pieczony	szczupak pieczony	cooked
175128	Sandacz	sandacz	raw
171997	Sandacz pieczony	sandacz pieczony	cooked
173678	Okoń	okon	raw
173679	Okoń pieczony	okon pieczony	cooked
175125	Karmazyn	karmazyn|okon morski	raw
175126	Karmazyn pieczony	karmazyn pieczony	cooked
171948	Labraks	labraks|bass	raw
175142	Okoń morski mieszany	okon morski mieszany	raw
173694	Okoń morski pieczony	okon morski pieczony	cooked
173698	Lucjan	lucjan|snapper	raw
173699	Lucjan pieczony	lucjan pieczony	cooked
173703	Miecznik	miecznik|swordfish	raw
173704	Miecznik pieczony	miecznik pieczony	cooked
171959	Mahi mahi	mahi mahi|koryfena	raw
171992	Mahi mahi pieczony	mahi mahi pieczony	cooked
173676	Żabnica	zabnica|belona|monkfish	raw
171996	Żabnica pieczona	zabnica pieczona	cooked
175133	Gardłosz atlantycki	gardlosz|orange roughy	raw
175165	Sum afrykański hodowlany	sum|sum afrykanski	raw
175166	Sum pieczony	sum pieczony	cooked
174193	Węgorz	wegorz	raw
174194	Węgorz pieczony	wegorz pieczony	cooked
173701	Jesiotr	jesiotr	raw
175149	Jesiotr wędzony	jesiotr wedzony	cooked
175146	Stynka	stynka	raw
174188	Kawior	kawior|ikra	raw
175132	Ikra rybia	ikra rybia	raw
173702	Surimi	surimi|paluszki krabowe	cooked
174195	Paluszki rybne mrożone	paluszki rybne	cooked
175179	Krewetki	krewetki|krewetka	raw
175180	Krewetki gotowane	krewetki gotowane	cooked
171970	Krewetki panierowane smażone	krewetki panierowane	cooked
171972	Krewetki z puszki	krewetki z puszki	cooked
174208	Homar	homar	raw
174209	Homar gotowany	homar gotowany	cooked
174211	Langusta	langusta	raw
172009	Langusta gotowana	langusta gotowana	cooked
175164	Krab królewski	krab krolewski	raw
174202	Krab królewski gotowany	krab krolewski gotowany	cooked
174204	Krab błękitny	krab|krab blekitny	raw
174205	Krab błękitny gotowany	krab gotowany	cooked
174206	Rak rzeczny	rak|raki	raw
174207	Rak rzeczny gotowany	raki gotowane	cooked
174216	Małże omułki	omulki|malze	raw
174217	Małże omułki gotowane	omulki gotowane	cooked
174214	Małże venus	malze venus|clams	raw
171975	Małże venus gotowane	malze venus gotowane	cooked
171978	Ostrygi	ostrygi|ostryga	raw
171980	Ostrygi gotowane	ostrygi gotowane	cooked
174220	Przegrzebki	przegrzebki|male sw jakuba	raw
167742	Przegrzebki gotowane	przegrzebki gotowane	cooked
174223	Kalmary	kalmary|kalmar|kalmary swieze	raw
171982	Kalmary smażone	kalmary smazone|calamari	cooked
174218	Ośmiornica	osmiornica	raw
174249	Ośmiornica gotowana	osmiornica gotowana	cooked
174215	Mątwa	matwa	raw
167744	Ślimaki	slimaki|slimak	raw
174212	Uchowiec	uchowiec|abalone	raw
168148	Udka żabie	udka zabie	raw

## Wędliny i kiełbasy / Sausages and cold cuts

173879	Kiełbasa polska	kielbasa|kielbasa polska	cooked
173877	Kiełbasa polska grillowana	kielbasa grillowana	cooked
173878	Kiełbasa polska smażona	kielbasa smazona	cooked
174577	Kiełbasa wieprzowa	kielbasa wieprzowa	cooked
172954	Kiełbasa wędzona	kielbasa wedzona	cooked
174607	Kiełbasa z indyka	kielbasa z indyka	cooked
174584	Kiełbasa podwędzana	kielbasa podwedzana	cooked
171618	Kaszanka	kaszanka	cooked
171621	Pasztetowa	pasztetowa|braunschweiger	cooked
173870	Wątrobianka	watrobianka|liverwurst	cooked
171630	Salceson	salceson	cooked
172969	Kiszka pasztetowa	kiszka	cooked
173859	Chorizo surowe	chorizo surowe	raw
332864	Chorizo smażone	chorizo	cooked
171631	Kiełbasa włoska surowa	kielbasa wloska surowa	raw
174586	Kiełbasa włoska smażona	kielbasa wloska	cooked
171620	Bratwurst	bratwurst	cooked
173867	Kiełbaski knacker	knacker|knackwurst	cooked
172934	Kiełbaski wieprzowe surowe	kielbaski surowe	raw
174578	Kiełbaski wieprzowe smażone	kielbaski smazone	cooked
174617	Kiełbaski z indyka surowe	kielbaski z indyka surowe	raw
173871	Kiełbaski z indyka smażone	kielbaski z indyka	cooked
173862	Parówki wołowe	parowki wolowe	raw
174614	Parówki wołowe podgrzane	parowki wolowe podgrzane	cooked
172964	Parówki wieprzowe	parowki|parowki wieprzowe	cooked
171624	Parówki drobiowe	parowki drobiowe	cooked
171625	Parówki z indyka	parowki z indyka	cooked
169866	Parówki light	parowki light	cooked
172942	Parówki konserwowe	parowki z puszki	cooked
172013	Mortadela	mortadela|bolonka	cooked
174573	Mortadela wołowo-wieprzowa	mortadela wolowa	cooked
173857	Mortadela z indyka	mortadela z indyka	cooked
172938	Salami	salami	raw
174603	Salami włoskie	salami wloskie	raw
172935	Salami wołowe	salami wolowe	cooked
172937	Salami z indyka	salami z indyka	cooked
174575	Pepperoni	pepperoni	raw
172940	Kiełbasa serwolatka	serwolatka|cervelat	cooked
171617	Kiełbasa berlińska	kielbasa berlinska	cooked
170204	Pastrami	pastrami	cooked
172959	Pastrami chude	pastrami chude	cooked
172927	Pastrami z indyka	pastrami z indyka	cooked
170604	Wołowina suszona	wolowina suszona|jerky	raw
170607	Wołowina wędzona	wolowina wedzona	cooked
174570	Rostbef w plastrach	rostbef w plastrach	cooked
173863	Szynka w plastrach chuda	szynka w plastrach|szynka kanapkowa	cooked
173864	Szynka w plastrach	szynka zwykla	cooked
173881	Szynka wędzona chuda	szynka wedzona	cooked
174611	Szynka miodowa	szynka miodowa	cooked
168092	Szynka z indyka	szynka z indyka	cooked
174571	Mielonka konserwowa	mielonka|spam	cooked
171626	Szynka mielona konserwowa	szynka mielona	cooked
171628	Ser z szynką w plastrach	ser z szynka	cooked
172941	Pierś z indyka w plastrach	piers z indyka w plastrach	cooked
173874	Pierś z kurczaka w plastrach	piers z kurczaka w plastrach	cooked
174608	Rolada z kurczaka	rolada z kurczaka	cooked
172928	Pasztet z wątróbek drobiowych	pasztet drobiowy	cooked
172929	Pasztet z gęsich wątróbek	pasztet gesi	cooked
172930	Pasztet	pasztet	cooked
174592	Bekon z indyka	bekon z indyka	raw
171639	Bekon z indyka smażony	bekon z indyka smazony	cooked
171638	Klopsiki mrożone	klopsiki mrozone|pulpety mrozone	cooked
174602	Kabanosy wołowo-wieprzowe	kabanosy	raw

## Pieczywo i wypieki / Bread and baked goods

174924	Chleb pszenny	chleb|chleb bialy|chleb pszenny	raw
174925	Chleb pszenny opiekany	chleb opiekany|tost	cooked
172688	Chleb pełnoziarnisty	chleb pelnoziarnisty|chleb razowy	raw
172689	Chleb pełnoziarnisty opiekany	chleb razowy opiekany	cooked
172684	Chleb żytni	chleb zytni	raw
172685	Chleb żytni opiekany	chleb zytni opiekany	cooked
174918	Chleb pumpernikiel	pumpernikiel	raw
168013	Chleb wieloziarnisty	chleb wieloziarnisty	raw
172686	Chleb pszenny razowy	chleb pszenny razowy	raw
172672	Chleb z pękanego ziarna	chleb z pekanego ziarna	raw
172678	Chleb owsiany	chleb owsiany	raw
172676	Chleb z otrębami owsianymi	chleb z otrebami	raw
167943	Chleb ziemniaczany	chleb ziemniaczany	raw
172680	Chleb z rodzynkami	chleb z rodzynkami	raw
171850	Chleb z kiełkowanej pszenicy	chleb z kielkow	raw
174913	Chleb włoski	chleb wloski|ciabatta	raw
172675	Bagietka	bagietka|chleb francuski	raw
174091	Bagietka pełnoziarnista	bagietka pelnoziarnista	raw
174099	Chleb bezglutenowy	chleb bezglutenowy	raw
174922	Chleb niskokaloryczny	chleb niskokaloryczny	raw
174915	Pita	pita|chlebek pita	raw
174916	Pita pełnoziarnista	pita pelnoziarnista	raw
171845	Naan	naan	raw
171844	Chapati	chapati|roti	raw
174928	Bułka tarta	bulka tarta	raw
172806	Bułka tarta przyprawiona	bulka tarta przyprawiona	raw
172793	Bułka pszenna	bulka|bulka pszenna|kajzerka	raw
175030	Bułka pszenna razowa	bulka razowa	raw
172794	Bułka pełnoziarnista	bulka pelnoziarnista	raw
175029	Bułka żytnia	bulka zytnia	raw
175027	Bułka jajeczna	bulka jajeczna	raw
172796	Bułka do hamburgera	bulka do hamburgera	raw
174090	Bułka do hamburgera pełnoziarnista	bulka do hamburgera razowa	raw
174899	Bajgiel	bajgiel	raw
171852	Bajgiel wieloziarnisty	bajgiel wieloziarnisty	raw
174994	Muffin angielski	muffin angielski	raw
172762	Muffin angielski pełnoziarnisty	muffin angielski pelnoziarnisty	raw
174929	Paluszki chlebowe	paluszki chlebowe|grissini	raw
174977	Tosty melba	tosty melba	raw
174981	Sucharki	sucharki|suchary	raw
172746	Krakersy solone	krakersy|krakersy solone	raw
174985	Krakersy pszenne	krakersy pszenne	raw
172749	Krakersy pełnoziarniste	krakersy pelnoziarniste	raw
174975	Krakersy serowe	krakersy serowe	raw
172739	Pieczywo chrupkie żytnie	pieczywo chrupkie|chrupkie zytnie	raw
172744	Wafle żytnie	wafle zytnie	raw
172740	Maca	maca	raw
174957	Krakersy grahamki	grahamki	raw
174982	Krakersy przekąskowe	krakersy przekaskowe	raw
174987	Croissant maślany	croissant|rogalik maslany	raw
174989	Croissant z serem	croissant z serem	raw
172753	Ciastko duńskie cynamonowe	ciastko dunskie	raw
172755	Ciastko duńskie owocowe	ciastko dunskie owocowe	raw
174990	Pączek	paczek|donut	raw
174992	Pączek lukrowany	paczek lukrowany	raw
172758	Pączek drożdżowy glazurowany	paczek drozdzowy	raw
172759	Pączek z nadzieniem	paczek z nadzieniem	raw
175034	Drożdżówka cynamonowa	drozdzowka cynamonowa	raw
175033	Drożdżówka z serem	drozdzowka z serem	raw
175032	Strudel jabłkowy	strudel|strudel jablkowy	raw
172790	Ciasto francuskie	ciasto francuskie	raw
172791	Ciasto filo	ciasto filo	raw
172670	Bułeczki maślane	buleczki maslane|biscuits	raw
175009	Naleśniki	nalesniki|pancakes	cooked
175039	Gofry	gofry	cooked
175036	Tortilla kukurydziana	tortilla kukurydziana	raw
175037	Tortilla pszenna	tortilla|tortilla pszenna	raw
174081	Tortilla pełnoziarnista	tortilla pelnoziarnista	raw
172800	Muszle taco	muszle taco|taco	cooked
172802	Ciasto na wontony	ciasto na wontony	raw
175026	Kruche ciasto na tartę	kruche ciasto|spod do tarty	cooked
172706	Biszkopt	biszkopt	raw
172694	Ciasto anielskie	ciasto anielskie|angel food	raw
172704	Babka piaskowa	babka piaskowa|keks maslany	raw
172711	Sernik	sernik	raw
172697	Ciasto czekoladowe	ciasto czekoladowe	raw
172709	Ciasto biszkoptowe białe	ciasto biale	raw
172710	Ciasto ucierane	ciasto ucierane	raw
172702	Piernik	piernik	raw
174939	Keks bakaliowy	keks|keks bakaliowy	raw
172700	Ciasto drożdżowe z kruszonką	ciasto z kruszonka	raw
175011	Szarlotka	szarlotka|placek z jablkami	raw
172780	Ciasto z wiśniami	ciasto z wisniami	raw
172765	Muffinka jagodowa	muffinka|muffinka jagodowa	raw
175002	Muffinka kukurydziana	muffinka kukurydziana	raw
172769	Muffinka z otrębami owsianymi	muffinka otrebowa	raw
174906	Chlebek bananowy	chlebek bananowy	raw
172716	Ciastka z kawałkami czekolady	ciastka czekoladowe|cookies	raw
172725	Ciastka owsiane	ciastka owsiane	raw
174950	Ciastka maślane	ciastka maslane	raw
172718	Ciastka z kremem kakaowe	ciastka z kremem	raw
174956	Pierniczki	pierniczki	raw
172721	Batoniki figowe	batoniki figowe	raw
172722	Ciastka z wróżbą	ciastka z wrozba	raw
171847	Makaroniki kokosowe	makaroniki kokosowe	raw
172714	Wafelki kakaowe	wafelki kakaowe	raw
168014	Herbatniki zwierzątka	herbatniki|herbatniki zwierzatka	raw
171867	Herbatniki maria	herbatniki maria	raw
172819	Ciastka maślane niewzbogacane	ciastka maslane zwykle	raw
174986	Ptysie	ptysie|ciasto parzone	cooked
167534	Eklerka	eklerka|eklerki	raw

## Słodycze i słodziki / Sweets and sweeteners

169655	Cukier	cukier|cukier bialy	raw
168833	Cukier brązowy	cukier brazowy	raw
169656	Cukier puder	cukier puder	raw
169658	Cukier klonowy	cukier klonowy	raw
169640	Miód	miod	raw
169661	Syrop klonowy	syrop klonowy	raw
168820	Melasa	melasa	raw
168837	Syrop glukozowy	syrop glukozowy|syrop kukurydziany	raw
169660	Syrop słodowy	syrop slodowy|syrop maltozowy	raw
169578	Syrop naleśnikowy	syrop nalesnikowy	raw
168835	Sos czekoladowy	sos czekoladowy|polewa czekoladowa	raw
168841	Sos karmelowy	sos karmelowy	raw
169896	Fruktoza	fruktoza	raw
170257	Sukraloza stołowa	sukraloza|splenda	raw
169657	Aspartam stołowy	aspartam	raw
169641	Dżem	dzem|konfitura	raw
170645	Dżem morelowy	dzem morelowy	raw
169642	Galaretka owocowa do smarowania	galaretka do smarowania	raw
168819	Marmolada pomarańczowa	marmolada	raw
168816	Powidła jabłkowe	powidla jablkowe	raw
167568	Czekolada do pieczenia niesłodzona	czekolada do pieczenia	raw
169593	Kakao	kakao|kakao gorzkie	raw
169594	Kakao alkalizowane	kakao alkalizowane	raw
167587	Czekolada mleczna	czekolada mleczna|czekolada	raw
167976	Czekolada deserowa	czekolada deserowa	raw
170271	Czekolada gorzka 45-59%	czekolada gorzka	raw
170272	Czekolada gorzka 60-69%	czekolada gorzka 60	raw
170273	Czekolada gorzka 70-85%	czekolada gorzka 70	raw
167571	Czekolada biała	czekolada biala	raw
168000	Krem czekoladowo-orzechowy	krem czekoladowy|nutella	raw
167974	Karmelki	karmelki|krowki	raw
167990	Cukierki twarde	cukierki twarde|landrynki	raw
167991	Żelki	zelki|jellybeans	raw
168001	Orzeszki w czekoladzie	orzeszki w czekoladzie	raw
169576	Rodzynki w czekoladzie	rodzynki w czekoladzie	raw
170656	Migdały w cukrze	migdaly w cukrze	raw
169588	Chrupki sezamowe	chrupki sezamowe|sezamki	raw
169585	Batonik orzechowy	batonik orzechowy	raw
168771	Guma do żucia	guma do zucia	raw
167575	Lody waniliowe	lody|lody waniliowe	raw
168809	Lody czekoladowe	lody czekoladowe	raw
168810	Lody truskawkowe	lody truskawkowe	raw
167572	Lody waniliowe light	lody light	raw
167577	Sorbet pomarańczowy	sorbet	raw
168105	Jogurt mrożony	jogurt mrozony	raw
169632	Lody wodne owocowe	lody wodne	raw
169608	Budyń waniliowy	budyn|budyn waniliowy	raw
168778	Budyń czekoladowy	budyn czekoladowy	raw
168782	Ryż na mleku	ryz na mleku	cooked
169614	Budyń z tapioki	budyn z tapioki	raw
169596	Galaretka	galaretka	raw
169595	Krem jajeczny	krem jajeczny	cooked
167574	Krem karmelowy flan	flan|krem karmelowy	cooked
168777	Mus czekoladowy	mus czekoladowy	raw
169601	Krokiet jabłkowy	krokiet jablkowy	cooked
169664	Krem ptasie mleczko	krem marshmallow	raw
168822	Nadzienie jabłkowe do ciast	nadzienie jablkowe	cooked
168824	Nadzienie wiśniowe do ciast	nadzienie wisniowe	cooked
169620	Lukier waniliowy	lukier	raw
169668	Polewa cukrowa	polewa cukrowa	raw

## Przekąski / Snacks

170248	Chipsy ziemniaczane	chipsy|chipsy ziemniaczane	raw
174805	Chipsy ziemniaczane lekko solone	chipsy lekko solone	raw
169686	Chipsy ziemniaczane bez tłuszczu	chipsy bez tluszczu	raw
167558	Nachosy kukurydziane	nachosy|chipsy kukurydziane	raw
167559	Nachosy z serem	nachosy serowe	raw
168137	Nachosy pieczone	nachosy pieczone	raw
173142	Chipsy z platana	chipsy z platana	raw
168849	Chipsy bananowe	chipsy bananowe	raw
167537	Chrupki kukurydziane	chrupki kukurydziane	raw
167949	Chrupki serowe	chrupki serowe	raw
167959	Popcorn	popcorn|prazona kukurydza	cooked
170247	Popcorn na oleju	popcorn na oleju	cooked
174778	Popcorn z mikrofali	popcorn z mikrofali	cooked
167552	Popcorn karmelowy	popcorn karmelowy	cooked
167555	Precelki	precelki|precelki solone	raw
169064	Precel miękki	precel	raw
168107	Wafle ryżowe	wafle ryzowe	raw
168857	Wafle kukurydziane	wafle kukurydziane	raw
173161	Krakersy ryżowe	krakersy ryzowe	raw
167561	Mieszanka studencka	mieszanka studencka|bakalie	raw
167969	Mieszanka studencka z czekoladą	mieszanka studencka z czekolada	raw
167968	Mieszanka studencka tropikalna	mieszanka tropikalna	raw
167542	Baton granola	baton granola|baton musli	raw
173145	Baton granola o obniżonej zawartości cukru	baton granola light	raw
167536	Suszona wołowina jerky	jerky	raw
173150	Chipsy bajglowe	chipsy bajglowe	raw

## Płatki śniadaniowe / Breakfast cereals

173904	Płatki owsiane błyskawiczne	platki owsiane blyskawiczne	raw
173905	Owsianka na wodzie	owsianka|owsianka na wodzie	cooked
171661	Płatki owsiane instant	platki owsiane instant	raw
171646	Granola domowa	granola|musli	raw
173892	Granola z miodem	granola z miodem	raw
172976	Granola z rodzynkami	granola z rodzynkami	raw
174648	Płatki kukurydziane	platki kukurydziane|cornflakes	raw
173884	Płatki owsiane pełnoziarniste w kółkach	platki cheerios	raw
173888	Płatki otrębowe	platki otrebowe	raw
173911	Pszenica ekspandowana	pszenica ekspandowana	raw
171654	Kasza kukurydziana grits	grits	raw
171655	Kasza kukurydziana grits gotowana	grits gotowane	cooked
171658	Kaszka manna	kaszka manna|manna	raw
171659	Kaszka manna gotowana	kaszka manna gotowana	cooked

## Napoje / Beverages

171890	Kawa parzona	kawa|kawa czarna	raw
171891	Espresso	espresso	raw
171893	Kawa rozpuszczalna	kawa rozpuszczalna|kawa instant	raw
174130	Kawa rozpuszczalna przygotowana	kawa rozpuszczalna napoj	raw
173232	Herbata ziołowa	herbata ziolowa	raw
174156	Herbata rumiankowa	rumianek|herbata rumiankowa	raw
174158	Woda butelkowana	woda	raw
173647	Woda z kranu	woda z kranu	raw
174831	Woda kokosowa gotowa	woda kokosowa gotowa	raw
1750338	Napój migdałowy niesłodzony	mleko migdalowe|napoj migdalowy	raw
2257046	Napój owsiany	mleko owsiane|napoj owsiany	raw
171942	Napój ryżowy	mleko ryzowe|napoj ryzowy	raw
174122	Kakao w proszku do napoju	kakao rozpuszczalne	raw
173214	Sok żurawinowy koktajlowy	napoj zurawinowy	raw
168746	Piwo	piwo	raw
168749	Piwo lekkie	piwo lekkie	raw
173190	Wino czerwone	wino czerwone|wino	raw
174837	Wino białe	wino biale	raw
171908	Wino różowe	wino rozowe	raw
173176	Wino deserowe słodkie	wino deserowe	raw
174815	Wódka i mocne alkohole 40%	wodka|whisky|rum	raw
167723	Sake	sake	raw
173210	Napój energetyczny	napoj energetyczny	raw

## Buliony i sosy gotowe / Broths and prepared sauces

172884	Bulion drobiowy domowy	bulion drobiowy|rosol	cooked
172883	Bulion wołowy domowy	bulion wolowy	cooked
172885	Bulion rybny domowy	bulion rybny	cooked
171583	Bulion warzywny	bulion warzywny	cooked
171562	Kostka rosołowa drobiowa	kostka rosolowa	raw
171561	Kostka rosołowa wołowa	kostka bulionowa wolowa	raw
171192	Sos do makaronu	sos do makaronu|sos marinara	cooked
172880	Sos do pizzy	sos do pizzy	cooked
171579	Pesto	pesto|pesto bazyliowe	raw
174524	Salsa	salsa	raw
174523	Sos barbecue	sos barbecue|sos bbq	raw
171167	Sos teriyaki	sos teriyaki	raw
171610	Sos worcestershire	sos worcestershire	raw
172886	Sos hoisin	sos hoisin	raw
174529	Sos ostrygowy	sos ostrygowy	raw
174531	Sos rybny	sos rybny	raw
171186	Sos sriracha	sriracha	raw
174527	Sos ostry pieprzowy	sos ostry|tabasco	raw
171826	Sos tatarski	sos tatarski	raw
174067	Sos koktajlowy	sos koktajlowy	raw
171191	Sos serowy	sos serowy	cooked
174525	Sos beszamelowy	beszamel|sos beszamelowy	cooked
171564	Sos pieczeniowy wołowy	sos pieczeniowy	cooked
171566	Sos pieczeniowy drobiowy	sos pieczeniowy drobiowy	cooked
171170	Sos pieczarkowy	sos pieczarkowy	cooked
171833	Sos chrzanowy	sos chrzanowy	raw
174070	Sos orzechowy	sos orzechowy|satay	raw
